date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:35	75005/75005	---M--	200	added ('OK')	application/javascript	etag:%22da607360bcc65284a197ada3d68d5439%22	https://d1mteuyxkcon0n.cloudfront.net/vendors/select2/dist/js/select2.full.min.js	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/vendors/select2/dist/js/select2.full.min.js	(from https://www.technex.in/register/)
14:55:36	27353/27353	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/login2_files2/scripts.js	D:/@WEB/!!technix/technix/www.technex.in/static/login2_files2/scripts.js	(from https://www.technex.in/register/)
14:55:38	3182/3182	---M-Z	200	added ('OK')	application/x-javascript	etag:%22649a121f1b934700201380a050d46114%22	http://connect.facebook.net/en_US/sdk.js	D:/@WEB/!!technix/technix/connect.facebook.net/en_US/sdk.js	(from https://www.technex.in/register/)
14:55:38	253386/253386	---M--	200	added ('OK')	application/javascript	etag:%228b3413d732e1f3470314fa0b6e62470a%22	https://d1mteuyxkcon0n.cloudfront.net/js/1.12.0jquery-ui.min.js	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/js/1.12.0jquery-ui.min.js	(from https://www.technex.in/register/)
14:55:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:25:37%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/)
14:55:39	892/892	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2023%20Feb%202019%2009:25:37%20GMT	https://www.technex.in/fbConnect/	D:/@WEB/!!technix/technix/www.technex.in/fbConnect/index.html	(from https://www.technex.in/register/)
14:55:41	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:38%20GMT	https://www.technex.in/POST	D:/@WEB/!!technix/technix/www.technex.in/POST.html	(from https://connect.facebook.net/en_US/fbevents.js)
14:55:46	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:40%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dmomentum	D:/@WEB/!!technix/technix/www.technex.in/register/index2f86.html	(from https://www.technex.in/dashboard/?event=momentum)
14:55:47	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:39%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Ddaeroglisseur	D:/@WEB/!!technix/technix/www.technex.in/register/index6e61.html	(from https://www.technex.in/dashboard/?event=daeroglisseur)
14:55:47	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:40%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Ddrone-tech	D:/@WEB/!!technix/technix/www.technex.in/register/indexe7e6.html	(from https://www.technex.in/dashboard/?event=drone-tech)
14:55:47	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:39%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dla-trajectoire	D:/@WEB/!!technix/technix/www.technex.in/register/indexbe33.html	(from https://www.technex.in/dashboard/?event=la-trajectoire)
14:55:51	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:45%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dcapturetheflag	D:/@WEB/!!technix/technix/www.technex.in/register/index8177.html	(from https://www.technex.in/dashboard/?event=capturetheflag)
14:55:52	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:46%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dmlware	D:/@WEB/!!technix/technix/www.technex.in/register/indexf1f7.html	(from https://www.technex.in/dashboard/?event=mlware)
14:55:53	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:45%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dinternational-coding-marathon	D:/@WEB/!!technix/technix/www.technex.in/register/index6cac.html	(from https://www.technex.in/dashboard/?event=international-coding-marathon)
14:55:54	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:46%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dhackathon	D:/@WEB/!!technix/technix/www.technex.in/register/index5f83.html	(from https://www.technex.in/dashboard/?event=hackathon)
14:55:56	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:50%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Daxelerate	D:/@WEB/!!technix/technix/www.technex.in/register/index698e.html	(from https://www.technex.in/dashboard/?event=axelerate)
14:55:57	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:51%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dgoldbergs-alley	D:/@WEB/!!technix/technix/www.technex.in/register/index1df9.html	(from https://www.technex.in/dashboard/?event=goldbergs-alley)
14:55:58	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:52%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dbridgeit	D:/@WEB/!!technix/technix/www.technex.in/register/index7930.html	(from https://www.technex.in/dashboard/?event=bridgeit)
14:55:58	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:52%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dhydracs	D:/@WEB/!!technix/technix/www.technex.in/register/indexfa76.html	(from https://www.technex.in/dashboard/?event=hydracs)
14:56:01	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:55%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dgreen-tech	D:/@WEB/!!technix/technix/www.technex.in/register/indexc5a8.html	(from https://www.technex.in/dashboard/?event=green-tech)
14:56:02	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:56%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Diomatic	D:/@WEB/!!technix/technix/www.technex.in/register/indexf90d.html	(from https://www.technex.in/dashboard/?event=iomatic)
14:56:03	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:56%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dmanifest	D:/@WEB/!!technix/technix/www.technex.in/register/indexde04.html	(from https://www.technex.in/dashboard/?event=manifest)
14:56:03	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:57%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dsoft-corner	D:/@WEB/!!technix/technix/www.technex.in/register/indexd110.html	(from https://www.technex.in/dashboard/?event=soft-corner)
14:56:06	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:01%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Denquista	D:/@WEB/!!technix/technix/www.technex.in/register/indexe21e.html	(from https://www.technex.in/dashboard/?event=enquista)
14:56:08	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:02%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dqriosity	D:/@WEB/!!technix/technix/www.technex.in/register/indexd675.html	(from https://www.technex.in/dashboard/?event=qriosity)
14:56:09	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:02%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dindustry-remodelled	D:/@WEB/!!technix/technix/www.technex.in/register/index4eee.html	(from https://www.technex.in/dashboard/?event=industry-remodelled)
14:56:09	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:00%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dadhyayan	D:/@WEB/!!technix/technix/www.technex.in/register/indexb4e3.html	(from https://www.technex.in/dashboard/?event=adhyayan)
14:56:15	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:08%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Danaliticity	D:/@WEB/!!technix/technix/www.technex.in/register/indexd995.html	(from https://www.technex.in/dashboard/?event=analiticity)
14:56:15	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:08%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Deconomists-enigma	D:/@WEB/!!technix/technix/www.technex.in/register/indexc1ea.html	(from https://www.technex.in/dashboard/?event=economists-enigma)
14:56:15	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:08%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dshe	D:/@WEB/!!technix/technix/www.technex.in/register/index82bd.html	(from https://www.technex.in/dashboard/?event=she)
14:56:16	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:08%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dbulls-floor	D:/@WEB/!!technix/technix/www.technex.in/register/index3d29.html	(from https://www.technex.in/dashboard/?event=bulls-floor)
14:56:24	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:14%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dkrackat	D:/@WEB/!!technix/technix/www.technex.in/register/index4f9c.html	(from https://www.technex.in/dashboard/?event=krackat)
14:56:25	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:17%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dhurdlemania	D:/@WEB/!!technix/technix/www.technex.in/register/indexc876.html	(from https://www.technex.in/dashboard/?event=hurdlemania)
14:56:25	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:18%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dmaze-xplorer	D:/@WEB/!!technix/technix/www.technex.in/register/indexd540.html	(from https://www.technex.in/dashboard/?event=maze-xplorer)
14:56:25	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:18%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dmanthan	D:/@WEB/!!technix/technix/www.technex.in/register/indexea1d.html	(from https://www.technex.in/dashboard/?event=manthan)
14:56:29	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:24%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Drobowars	D:/@WEB/!!technix/technix/www.technex.in/register/indexc969.html	(from https://www.technex.in/dashboard/?event=robowars)
14:56:30	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:23%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dpixelate	D:/@WEB/!!technix/technix/www.technex.in/register/index6646.html	(from https://www.technex.in/dashboard/?event=pixelate)
14:56:31	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:24%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dastroquiz	D:/@WEB/!!technix/technix/www.technex.in/register/index1df2.html	(from https://www.technex.in/dashboard/?event=astroquiz)
14:56:31	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:24%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dastrophotography	D:/@WEB/!!technix/technix/www.technex.in/register/index4505.html	(from https://www.technex.in/dashboard/?event=astrophotography)
14:56:32	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:30%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dscientists-utopia	D:/@WEB/!!technix/technix/www.technex.in/register/index2500.html	(from https://www.technex.in/dashboard/?event=scientists-utopia)
14:56:33	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:30%20GMT	https://www.technex.in/local/templates/neurohive/assets/img/lines.png	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/img/lines.html	(from https://www.technex.in/static/talks2019/css/template_6f5efa8a81bc2b376995e8406bd5943b.css)
14:56:33	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:30%20GMT	https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dexploring-interstellar	D:/@WEB/!!technix/technix/www.technex.in/register/indexde96.html	(from https://www.technex.in/dashboard/?event=exploring-interstellar)
14:56:33	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:31%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/clarke/Clarke.woff2	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/clarke/Clarke.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:34	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:32%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/clarke/Clarke.woff	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/clarke/Clarke-2.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:35	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:33%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/geometria/Geometria-Bold.woff2	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/geometria/Geometria-Bold.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:35	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:33%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/geometria/Geometria-Bold.woff	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/geometria/Geometria-Bold-2.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:36	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:34%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/mont/Mont-Bold.woff2	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/mont/Mont-Bold.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:37	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:35%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/mont/Mont-Bold.woff	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/mont/Mont-Bold-2.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:37	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:35%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerLight.woff2	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerLight.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:38	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:36%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerLight.woff	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerLight-2.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:42	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:37%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerRegular.woff2	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerRegular.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:43	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:41%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerRegular.woff	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerRegular-2.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:43	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:42%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerMedium.woff2	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerMedium.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:44	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:42%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerMedium.woff	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerMedium-2.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:45	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:43%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerBold.woff2	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerBold.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:45	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:43%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerBold.woff	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/muller/MullerBold-2.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:46	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:44%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/osnova/OsnovaPro-Regular.woff2	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/osnova/OsnovaPro-Regular.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:47	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:45%20GMT	https://www.technex.in/local/templates/neurohive/assets/fonts/osnova/OsnovaPro-Regular.woff	D:/@WEB/!!technix/technix/www.technex.in/local/templates/neurohive/assets/fonts/osnova/OsnovaPro-Regular-2.html	(from https://www.technex.in/static/workshop2019/css/Untitled.css)
14:56:53	217716/217716	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2012:08:04%20GMT	https://www.technex.in/static/Workshops_MOB_360x640.jpg	D:/@WEB/!!technix/technix/www.technex.in/static/Workshops_MOB_360x640.jpg	(from https://www.technex.in/static/tingle.css)
14:56:53	258534/258534	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Jan%202019%2017:04:46%20GMT	https://www.technex.in/static/Workshops_MOB_400x711.jpg	D:/@WEB/!!technix/technix/www.technex.in/static/Workshops_MOB_400x711.jpg	(from https://www.technex.in/static/tingle.css)
14:56:54	44007/44007	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css	(from https://www.technex.in/static/startup19newcss/base.css)
14:56:54	152710/152710	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:52%20GMT	https://www.technex.in/register/?next=/dashboard/	D:/@WEB/!!technix/technix/www.technex.in/register/index4112.html	(from https://www.technex.in/dashboard/)
14:56:54	380023/380023	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Feb%202019%2003:22:29%20GMT	https://www.technex.in/static/Workshops_900x506.jpg	D:/@WEB/!!technix/technix/www.technex.in/static/Workshops_900x506.jpg	(from https://www.technex.in/static/tingle.css)
14:56:55	11729/11729	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/micons/micons.css	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/micons/micons.css	(from https://www.technex.in/static/startup19newcss/base.css)
14:56:56	6046/6046	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/fonts.css	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/fonts.css	(from https://www.technex.in/static/startup19newcss/base.css)
14:56:57	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:54%20GMT	https://www.technex.in/static/images/photoswipe/default-skin.png	D:/@WEB/!!technix/technix/www.technex.in/static/images/photoswipe/default-skin.html	(from https://www.technex.in/static/startup19newcss/vendor.css)
14:56:57	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:55%20GMT	https://www.technex.in/static/startup19newcss/images/photoswipe/default-skin.svg	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/images/photoswipe/default-skin.html	(from https://www.technex.in/static/startup19newcss/vendor.css)
14:56:58	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:56%20GMT	https://www.technex.in/static/startup19newcss/..images/photoswipe/preloader.gif	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/..images/photoswipe/preloader.html	(from https://www.technex.in/static/startup19newcss/vendor.css)
14:56:59	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:57%20GMT	https://www.technex.in/static/images/icons/icon-arrow-down.svg	D:/@WEB/!!technix/technix/www.technex.in/static/images/icons/icon-arrow-down.html	(from https://www.technex.in/static/startup19newcss/main.css)
14:56:59	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:26:58%20GMT	https://www.technex.in/static/images/icons/png/icon-arrow-down.png	D:/@WEB/!!technix/technix/www.technex.in/static/images/icons/png/icon-arrow-down.html	(from https://www.technex.in/static/startup19newcss/main.css)
14:57:00	167636/167636	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2012:08:06%20GMT	https://www.technex.in/static/images/stats-bg.jpg	D:/@WEB/!!technix/technix/www.technex.in/static/images/stats-bg.jpg	(from https://www.technex.in/static/startup19newcss/main.css)
14:57:00	357/357	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:26:58%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/star.eot	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/star.16a.delayed	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:01	358/358	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:26:58%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/star.woff	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:01	357/357	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:26:58%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/star.ttf	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:01	357/357	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:26:59%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/star.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:01	364/364	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:26:59%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:02	365/365	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:26:59%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:02	364/364	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:26:59%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:02	364/364	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:00%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:02	366/366	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:00%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
14:57:03	377/377	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:27:00%20GMT	https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/conclave2019/css/prowebpro/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from https://d1mteuyxkcon0n.cloudfront.net/conclave2019/css/woocommerce.css)
